TmStamp,Idc,Vdc,Wac,ModuleTemp,POAIrrad
2019-03-15 00:01:00,-0.047999996691942215,2.200000047683716,-2.275527000427246,0.32500001788139343,0.0
2019-03-15 00:02:00,-0.047999996691942215,2.200000047683716,-2.495737314224243,0.3166666626930237,0.0
2019-03-15 00:03:00,-0.047999996691942215,2.200000047683716,-2.349465847015381,0.29999998211860657,0.0
2019-03-15 00:04:00,-0.047999996691942215,2.200000047683716,-2.496070146560669,0.32500001788139343,0.0
2019-03-15 00:05:00,-0.047999996691942215,2.200000047683716,-2.350003480911255,0.25833332538604736,0.0
2019-03-15 00:06:00,-0.047999996691942215,2.200000047683716,-2.49719500541687,0.375,0.0
2019-03-15 00:07:00,-0.047999996691942215,2.200000047683716,-2.5708532333374023,0.3916666507720947,0.0
2019-03-15 00:08:00,-0.047999996691942215,2.200000047683716,-2.4237868785858154,0.3999999761581421,0.0
2019-03-15 00:09:00,-0.047999996691942215,2.200000047683716,-2.4242470264434814,0.4583333432674408,0.0
2019-03-15 00:10:00,-0.047999996691942215,2.200000047683716,-2.4239859580993652,0.44999995827674866,0.0
2019-03-15 00:11:00,-0.047999996691942215,2.200000047683716,-2.423633575439453,0.5166666507720947,0.0
2019-03-15 00:12:00,-0.047999996691942215,2.200000047683716,-2.570223331451416,0.43333330750465393,0.0
2019-03-15 00:13:00,-0.047999996691942215,2.200000047683716,-2.5707457065582275,0.40833330154418945,0.0
2019-03-15 00:14:00,-0.047999996691942215,2.200000047683716,-2.2767622470855713,0.3916666507720947,0.0
2019-03-15 00:15:00,-0.047999996691942215,2.200000047683716,-2.5705411434173584,0.375,0.0
2019-03-15 00:16:00,-0.047999996691942215,2.200000047683716,-2.5703532695770264,0.40833330154418945,0.0
2019-03-15 00:17:00,-0.047999996691942215,2.200000047683716,-2.2767367362976074,0.4166666567325592,0.0
2019-03-15 00:18:00,-0.047999996691942215,2.200000047683716,-2.4236488342285156,0.43333330750465393,0.0
2019-03-15 00:19:00,-0.047999996691942215,2.200000047683716,-2.3500523567199707,0.3583333194255829,0.0
2019-03-15 00:20:00,-0.047999996691942215,2.200000047683716,-2.4967751502990723,0.36666667461395264,0.0
2019-03-15 00:21:00,-0.047999996691942215,2.200000047683716,-2.4971506595611572,0.42499998211860657,0.0
2019-03-15 00:22:00,-0.047999996691942215,2.183333158493042,-2.4970057010650635,0.42499998211860657,0.0
2019-03-15 00:23:00,-0.047999996691942215,2.200000047683716,-2.2031121253967285,0.40833330154418945,0.0
2019-03-15 00:24:00,-0.047999996691942215,2.200000047683716,-2.3500988483428955,0.43333330750465393,0.0
2019-03-15 00:25:00,-0.047999996691942215,2.183333158493042,-2.423630952835083,0.4166666567325592,0.0
2019-03-15 00:26:00,-0.047999996691942215,2.1666667461395264,-2.6438653469085693,0.3499999940395355,0.0
2019-03-15 00:27:00,-0.047999996691942215,2.1666667461395264,-2.4234085083007812,0.36666667461395264,0.0
2019-03-15 00:28:00,-0.047999996691942215,2.183333158493042,-2.4972689151763916,0.38333332538604736,0.0
2019-03-15 00:29:00,-0.047999996691942215,2.183333158493042,-2.497220039367676,0.3916666507720947,0.0
2019-03-15 00:30:00,-0.047999996691942215,2.1499998569488525,-2.350496292114258,0.3333333432674408,0.0
2019-03-15 00:31:00,-0.047999996691942215,2.133333444595337,-2.4975507259368896,0.3499999940395355,0.0
2019-03-15 00:32:00,-0.047999996691942215,2.0999999046325684,-2.644243001937866,0.3583333194255829,0.0
2019-03-15 00:33:00,-0.047999996691942215,2.116666555404663,-2.644526243209839,0.3583333194255829,0.0
2019-03-15 00:34:00,-0.047999996691942215,2.1666667461395264,-2.4974730014801025,0.4166666567325592,0.0
2019-03-15 00:35:00,-0.047999996691942215,2.0999999046325684,-2.5706942081451416,0.3999999761581421,0.0
2019-03-15 00:36:00,-0.047999996691942215,2.1666667461395264,-2.4972150325775146,0.38333332538604736,0.0
2019-03-15 00:37:00,-0.047999996691942215,2.0999999046325684,-2.717233657836914,0.32500001788139343,0.0
2019-03-15 00:38:00,-0.047999996691942215,2.133333444595337,-2.57063627243042,0.3499999940395355,0.0
2019-03-15 00:39:00,-0.047999996691942215,2.0999999046325684,-2.497347354888916,0.3083333373069763,0.0
